id,name,salary,responsibility,requirement,url
118012814,IOS-разработчик (Senior),"{'from': 160000, 'to': 220000, 'currency': 'RUR', 'gross': True}","Разрабатывать новые фичи и поддерживать текущий функционал приложения. Интегрировать приложение с сетевыми сервисами через GraphQL, Firebase. Работать с UI, используя...",Перед отправкой отклика детально изучите требования к вакансии. Мы не рассматриваем <highlighttext>разработчиков</highlighttext> с опытом менее 4 лет и с неподходящим...,https://api.hh.ru/vacancies/118012814?host=hh.ru
118068923,Специалист поддержки пользователей,"{'from': 60000, 'to': 100000, 'currency': 'RUR', 'gross': True}",...Help Center и внутренней базы знаний - создание пошаговых инструкций и обучающих статей. Мониторинг и решение проблем совместно с командой <highlighttext>разработчиков</highlighttext>.,"Выпускники лингвистических вузов с опытом работы в службе поддержки пользователей от 1 года. Лингвистическое образование, знание письменного английского языка уровня...",https://api.hh.ru/vacancies/118068923?host=hh.ru
118128255,Руководитель направления HR бренда и внутренних коммуникаций,Зарплата не указана,"Разрабатывать и внедрять стратегию развития HR бренда. Выстраивать систему внутренних и внешних коммуникаций, основанную на этой стратегии. Управлять бюджетом, контролировать...",Высшее образование и релевантный опыт от трех лет. Опыт развития HR-бренда с подтвержденными результатами. Умение работать с разными целевыми...,https://api.hh.ru/vacancies/118128255?host=hh.ru
117429513,Frontend-разработчик,Зарплата не указана,"Интеграция фронтенда с бэкендом. Взаимодействовать с Backend <highlighttext>разработчиками</highlighttext>, дизайнером, Product Owner, аналитиками. Проведение код-ревью для обеспечения качества кода и...",Опыт разработки проектов на React. Работа с системами контроля версий Git и Gitlab. Знание Typescript. Опыт настройки webpack. ,https://api.hh.ru/vacancies/117429513?host=hh.ru
117567974,Менеджер по сопровождению проектов,Зарплата не указана,"Сопровождать корпоративного заказчика в формате полного цикла: Оперативно реагировать на входящий запрос на обучение, готовить коммерческие предложения со сметами. ",У вас есть опыт работы в вузе или в коммерческих образовательных компаниях от 2-х лет. У вас есть опыт...,https://api.hh.ru/vacancies/117567974?host=hh.ru
117696219,Python/Django Junior Backend-разработчик,"{'from': 60000, 'to': 90000, 'currency': 'RUR', 'gross': False}",Участвовать в проектировании базы данных. Создавать интеграции с внешними сервисами. Дорабатывать существующие скрипты. Писать SQL-запросы. Разрабатывать админку.,Опыт коммерческой разработки на python3/django от 1 года. Понимание принципов работы реляционных баз данных. Базовые знания SQL. ,https://api.hh.ru/vacancies/117696219?host=hh.ru
118055058,Python-разработчик,Зарплата не указана,Трансформация предполагает полную замену всего текущего IT ландшафта и создание абсолютно новой технологической среды - FLORA. С Порталом по оптовым продажам...,Опыт Python разработки от 3х лет. Знание фреймворка Django – обязательно. django-rest-framework - обязательно. Знание и умение применять SOLID...,https://api.hh.ru/vacancies/118055058?host=hh.ru
118124191,Системный/ бизнес аналитик,Зарплата не указана,"Декомпозиция задач и формирование требований к дизайну, разработке (front-end, back-end) и QA. Консультировать <highlighttext>разработчиков</highlighttext> по мере реализации, а...","Знание принципов и процессов разработки ПО. Понимание проектирования и работы с микросервисной архитектурой. Опыт создания понятных, детально проработанных документов – ТЗ...",https://api.hh.ru/vacancies/118124191?host=hh.ru
118068978,Сборщик авиационных приборов,"{'from': 40000, 'to': 120000, 'currency': 'RUR', 'gross': False}",Подгонка и намотка платиновой проволоки на каркасы. Сборка датчиков. Распайка датчиков. Изготовление жгутов. Предъявление продукции УТК.,"Опыт работы на производстве, опыт работы ""руками"" желателен. Высокая аккуратность, внимательность, усидчивость.",https://api.hh.ru/vacancies/118068978?host=hh.ru
118081304,"Помощник руководителя проектов (веб-сайты, ПО)","{'from': 1200, 'to': 0, 'currency': 'BYR', 'gross': False}","Помогать готовить технические задания дизайнеру, <highlighttext>разработчикам</highlighttext>. Писать тексты (копирайт, описания страниц, разделов). Участвовать во встречах, обсуждать задачи, готовить план работ. ",Работать в Битрикс24 и Google docs.,https://api.hh.ru/vacancies/118081304?host=hh.ru
118140805,Business / System Analyst,"{'from': 350000, 'to': 0, 'currency': 'RUR', 'gross': False}","Платформа сложная с множеством вызовов в разработке и эксплуатации - это кросс-бордер процессинг в нескольких тайм-зонах, с кучей мелочей...",Fluent English. Стабильная самооценка и хорошие софт скиллы. Опыт работы в качестве аналитика не менее 3-х лет. ,https://api.hh.ru/vacancies/118140805?host=hh.ru
117682003,Инженер по тестированию САПР (CAD),Зарплата не указана,Проводить различные виды тестирования новой и существующей функциональности создаваемого программного модуля CAD. Разрабатывать сценарии тестирования. Участвовать в автоматизации тестирования.,"Высшее техническое образование( машиностроение/ИТ). Знание основ машиностроительного проектирования (навыки черчения, 3D моделирования, понимание стандартов). Опыт работы в CAD...",https://api.hh.ru/vacancies/117682003?host=hh.ru
117885135,Системный аналитик,Зарплата не указана,"Сбор, анализ и формализация требований к программным продуктам. Разработка технических заданий и спецификаций. Уточнение технических требований совместно с командой разработки. ",Опыт формирования требований к ПО. Опыт проектирования клиент-серверного ПО. Опыт проектирования протоколов сетевого взаимодействия. Опыт проектирования баз данных. ,https://api.hh.ru/vacancies/117885135?host=hh.ru
118085279,Программист в Доксервис,"{'from': 600, 'to': 0, 'currency': 'RUR', 'gross': False}",Регулярная коммуникация с руководителем проекта.,"Требования: -Знания PHP, HTML, CSS, JS-Базовые знания верстки-Опыт работы с Laravel от 2 лет-Опыт работы с VueJS...",https://api.hh.ru/vacancies/118085279?host=hh.ru
118130789,Разработчик C++,Зарплата не указана,Участие в разработке программного обеспечения новых проектов в области CAD/CAM. Поддержка и улучшение существующего кода.,"Знание языка C++ на уровне стандарта 2023 (move-семантика, лямбды, диапазоны, представления, концепты, монадические вычисления с помощью std::optional/std...",https://api.hh.ru/vacancies/118130789?host=hh.ru
118138154,QА-инженер (ИБ),Зарплата не указана,"...CRM и др.). Анализировать требования, документировать дефекты и улучшать процессы CI/CD. Работать в команде с <highlighttext>разработчиками</highlighttext>, аналитиками и архитекторами.","Высшее образование в IT, тестировании ПО или смежных областях. Опыт работы QA-инженером от 2 лет, предпочтительно с IDM/IAM...",https://api.hh.ru/vacancies/118138154?host=hh.ru
117663717,Ассистент руководителя (начинающий специалист),"{'from': 80000, 'to': 100000, 'currency': 'RUR', 'gross': False}","Работа с документами. Регистрация документов, приказов, сканирование, копирование, распечатка, подписание, формирование базы документов, выставление счетов на оплату. Подготовка презентаций, корреспонденций...","Образование не ниже среднего специального, рассмотрим также студентов последних курсов. Опыт работы не обязателен, всему обучим. Опытный пользователь Word, Excel...",https://api.hh.ru/vacancies/117663717?host=hh.ru
117794186,UX/UI-дизайнер,"{'from': 130000, 'to': 200000, 'currency': 'RUR', 'gross': False}","Следить за трендами, но фильтровать хайп и делать то, что реально работает. Работать вместе с продактами, <highlighttext>разработчиками</highlighttext> и другими дизайнерами.","У вас отличный вкус и сильное чувство стиля. Вы не просто рисуете, а думаете, как улучшить продукт. Умеете работать самостоятельно...",https://api.hh.ru/vacancies/117794186?host=hh.ru
117908596,Frontend разработчик,Зарплата не указана,Разрабатывать и поддерживать системы в части frontend. Взаимодействовать с командой разработки.,Отличное знание JavaScript/TypeScript. Опыт работы с React и Redux (Redux-thunk). Опыт работы с Angular. Желателен опыт работы с...,https://api.hh.ru/vacancies/117908596?host=hh.ru
117923782,Ведущий UI/UX дизайнер,Зарплата не указана,"Взаимодействие с <highlighttext>разработчиками</highlighttext>: передача макетов, контроль качества реализации, обсуждение технических ограничений и поиск решений. Пользовательские сценарии и UX-исследования: участие...","Базовое понимание принципов фронтенд-разработки, взаимодействия с <highlighttext>разработчиками</highlighttext>. Опыт тестирования интерфейсов, проведения UX-исследований будет плюсом. Проактивность: инициативность в поиске...",https://api.hh.ru/vacancies/117923782?host=hh.ru
117955586,Специалист по тестированию,"{'from': 100000, 'to': 100000, 'currency': 'RUR', 'gross': False}","...и контроль исправления дефектов в баг-трекинговой системе. Разработка отчетов по результатам тестирования. Активное взаимодействие с аналитиками, <highlighttext>разработчиками</highlighttext>, специалистами сопровождения.",Образование – высшее. Знание методологии тестирования. Понимание жизненного цикла разработки программного обеспечения и роли контроля качества в нем. Умение локализовать дефект...,https://api.hh.ru/vacancies/117955586?host=hh.ru
117960243,PHP-разработчик (Laravel),"{'from': 0, 'to': 240000, 'currency': 'RUR', 'gross': False}","Внешняя страница, доступная нашим клиентам (каталог, блог, информационные страницы). Личный кабинет pro-игрока, где происходит вся работа с заказом со...","Да просто классным, но это ещё не всё :). Имеющим опыт работы с Laravel 8+. Хорошо знающим SQL, Postgres в...",https://api.hh.ru/vacancies/117960243?host=hh.ru
117961065,Android разработчик | Kotlin developer,"{'from': 80000, 'to': 0, 'currency': 'RUR', 'gross': False}",Разработка и поддержка мобильных приложений на платформе Android с использованием Kotlin. Участие в проектировании архитектуры приложений и внедрении новых функций. ,Знание языка программирования Kotlin и платформы Android. Понимание принципов ООП и паттернов проектирования. Умение работать с RESTful API и библиотеками...,https://api.hh.ru/vacancies/117961065?host=hh.ru
117984682,Gamedev (React. JavaScript),"{'from': 100000, 'to': 250000, 'currency': 'RUR', 'gross': False}","Оценка трудоемкости задач. Взаимодействие с другими командами: backend-<highlighttext>разработчиками</highlighttext>; тестировщиками, аналитиками, дизайнерами. TypeScript + React (мы используем хуки) + Redux...","Отличное знание JavaScript, HTML, CSS. Уверенное знание TypeScript. Хорошее знание библиотеки React и опыт ее использования в коммерческих проектах. ",https://api.hh.ru/vacancies/117984682?host=hh.ru
118128297,WEB-разработчик / программист,Зарплата не указана,"Сайт полностью рабочий, но требует постоянных изменений: создания новых страниц, внедрения нового функционала, работы по SEO-продвижению. Сайт развернут на...","Опыт работы в веб-разработке и реализации коммерческих проектов. Знание HTML, CSS, JavaScript. Опыт работы с MySQL. Владение Figma и...",https://api.hh.ru/vacancies/118128297?host=hh.ru
118152200,Support Engineer L3 / Специалист третьей линии поддержки,"{'from': 70000, 'to': 90000, 'currency': 'RUR', 'gross': False}","Обрабатывать входящие обращения в Omnidesk, Jira, Slack и Whatsapp. Проводить анализ техническим проблем с разбором логов. Коммуницировать с клиентами и...","Опыт в технической поддержке 2-3 линии от 6 месяцев. Обязательно знание английского языка на уровне от B2, готовность...",https://api.hh.ru/vacancies/118152200?host=hh.ru
117218389,AI специалист/разработчик AI,Зарплата не указана,Создание и внедрение инструментов для автоматизации процессов по созданию контента с помощью AI-технологий. Интеграция AI-решений в текущие процессы...,AI специалист/<highlighttext>разработчик</highlighttext> AI. Опыт работы с AI-решениями в области создания контента – от 2 лет. Уверенные знания и опыт...,https://api.hh.ru/vacancies/117218389?host=hh.ru
117583119,Ведущий интернет-маркетолог/ performance marketing manager,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': False}","Оптимизировать рекламные кампании, снижать стоимость лида и повышать конверсию. Разрабатывать автоматизированные воронки продаж. Взаимодействовать с <highlighttext>разработчиками</highlighttext>, дизайнерами и контент-специалистами.","Опыт от 3 лет в digital-маркетинге с акцентом на аналитику. Опыт BK и Яндекс Директ, понимание Google Ads, в...",https://api.hh.ru/vacancies/117583119?host=hh.ru
117627733,Python-разработчик,"{'from': 0, 'to': 450000, 'currency': 'RUR', 'gross': False}","Проектировать, разрабатывать и развивать распределенные отказоустойчивые бэкенд-системы: дорабатывать существующие микросервисы, создавать новые и управлять ими. Создавать и внедрять технологии...","Больше 4 лет писали код на Python. Уверенно владеете Python 3, имеете навыки работы с асинхронным программированием, различными библиотеками и...",https://api.hh.ru/vacancies/117627733?host=hh.ru
118009513,Инженер-программист,"{'from': 0, 'to': 2000, 'currency': 'BYR', 'gross': False}","Работа с ПК. Настройка ПК. Заполнение баз данных (электронный журнал/дневник, школьное питание, АСОД). Ведение школьного сайта.","Знание ПК, WORD, EXCEL. Ответственность, активность , трудолюбие. Высшее образование, последние курсы высшего учебного заведения.",https://api.hh.ru/vacancies/118009513?host=hh.ru
118012255,Auto/Manual QA Engineer,"{'from': 200000, 'to': 350000, 'currency': 'RUR', 'gross': True}","Проект. Мы разрабатываем платформу управления конфигурациями «Couch», которая проверяет и настраивает различные параметры ИТ-ресурсов в инфраструктуре компаний (ОС, СУБД...","Опыт взаимодействия с <highlighttext>разработчиками</highlighttext> и продуктовой командой. Внимание к деталям, умение найти на сайте продукта его скриншоты, нужно написать об...",https://api.hh.ru/vacancies/118012255?host=hh.ru
118041051,C#/.NET-разработчик,Зарплата не указана,Разработка и реализация новых моделей оценки активов. Поддержание и доработка существующих моделей. Проектирование и реализация архитектуры для расчётов новых методик...,Опыт разработки на C# от 2 лет. Продвинутые знания базовых алгоритмов и структур данных. Понимание асинхронности и многопоточности. ,https://api.hh.ru/vacancies/118041051?host=hh.ru
118073643,IOS-разработчик,"{'from': 200000, 'to': 240000, 'currency': 'RUR', 'gross': True}",Разработка клиентских приложений. Изменение пользовательского интерфейса.,"Опыт на позиции iOS <highlighttext>разработчика</highlighttext> от 3х лет. Понимание механизма подписи приложений (Provision Profiles, Signing Certificates). Опыт написания скриптов...",https://api.hh.ru/vacancies/118073643?host=hh.ru
118141973,Графический дизайнер,Зарплата не указана,"Создание визуального контента: инфографики, видео, обложек. Дизайн и верстка полиграфической продукции: буклетов, каталогов и тд.. Разработка дизайна рекламных баннеров для...","Владение и опыт работы с Adobe Photoshop, Adobe illustrator, Blender, Figma; CorelDraw, PowerPoint. Навыки 3D и работы с нейросетями. ",https://api.hh.ru/vacancies/118141973?host=hh.ru
118194171,Designer UI/UX,Зарплата не указана,<highlighttext>Developing</highlighttext> designs from scratch and support existing projects. Collaborating with analysts to elaborate user scenarios. Working with design systems. ,Skills of communication design. Working hours are untill 8 pm CET (3 pm EST). Knowledge of layout and typography principles. ,https://api.hh.ru/vacancies/118194171?host=hh.ru
117071187,Frontend-разработчик,"{'from': 0, 'to': 340000, 'currency': 'RUR', 'gross': True}","Проектировать решения совместно с дизайнерами, аналитиками и бэкенд <highlighttext>разработчиками</highlighttext>. Разрабатывать интерфейсы и логику веб-приложений. Оптимизировать UX и интерактивность наших...","TypeScript. React + RTQ + Redux. REST API, GraphQL, WebSocket. Кроссбраузерная, адаптивная вёрстка с использованием HTML5 и CSS3. ",https://api.hh.ru/vacancies/117071187?host=hh.ru
117287618,Middle backend разработчик (Nest.js),Зарплата не указана,"Исследование и создание решений для взаимодействия backend и blockchain/ai частей приложений. Взаимодействие с другими участниками команды: <highlighttext>разработчиками</highlighttext>, тестировщиком и...",Опыт коммерческой разработки от 1 года. Понимание принципов проектирования современных API. Опыт коммерческой разработки на JavaScript (TypeScript) от 1 года. ,https://api.hh.ru/vacancies/117287618?host=hh.ru
117512865,Junior+/Middle разработчик PHP,"{'from': 100000, 'to': 230000, 'currency': 'RUR', 'gross': True}",Разработка backend-программного обеспечения для веб-порталов и мобильных приложений. Проектирование и реализация баз данных MySQL. Построение API.,"Опыт работы с Laravel, Symfony. Умение работать с PHP, MySQL, REST API.",https://api.hh.ru/vacancies/117512865?host=hh.ru
117974847,Арт-лид,"{'from': 180000, 'to': 0, 'currency': 'RUR', 'gross': False}","Контроль интеграции арта в геймплей (совместно с гейм-дизайнерами и <highlighttext>программистами</highlighttext>). Управление производством: Контроль сроков, качества и эффективности пайплайнов (рендеринг...",3+ года в игровой индустрии в роли арт-лида. Участие в полном цикле разработки хотя бы одного выпущенного проекта...,https://api.hh.ru/vacancies/117974847?host=hh.ru
118014781,Системный аналитик,"{'from': 0, 'to': 200000, 'currency': 'RUR', 'gross': False}","Подготовка постановок на разработку по различным подсистемам. Взаимодействие с архитекторами, <highlighttext>разработчиками</highlighttext>, проджект менеджерами. Проектирование межсервисного взаимодействия между подсистемами.","Опыт проектирования API (ассинхроное апи, механизмы очередей и событий). Опыт работы с БД (понимание структуры и взаимодействий, понимание типов данных). ",https://api.hh.ru/vacancies/118014781?host=hh.ru
118026249,Разработчик электронных курсов,Зарплата не указана,"Создавать понятные, увлекательные курсы для пользователей, работающие на результат бизнеса. Актуализировать электронные курсы. Участвовать в развитии СДО. Изучать новые технологии...","Опыт работы в программах iSpring, Articulate Storyline, Adobe Photoshop, Vyond, Figma. Опыт работы с СДО: создание курсов, тренажеров, интерактивных тестов. ",https://api.hh.ru/vacancies/118026249?host=hh.ru
118046387,"Разработчик Delphi, Oracle",Зарплата не указана,Разработка корпоративного ПО для автоматизации страховой компании на Delphi 5 и PL/SQL. Рефакторинг существующего программного кода для повышения его...,Опыт разработки на Delphi от 3 лет - обязательный минимум для уверенной работы с платформой. Знание Oracle и PL/SQL (процедуры...,https://api.hh.ru/vacancies/118046387?host=hh.ru
118074914,Менеджер по продажам (удаленно),"{'from': 1500, 'to': 0, 'currency': 'EUR', 'gross': False}",Поиск клиентов и обработка входящих лидов. Все необходимые инструменты компания предоставляет. Проведение презентации компании и продукта в ZOOM/MS TEAMS...,"Опыт работы в продажах от 1 года. Английский - В СОВЕРШЕНСТВЕ (будет проверяться во время интервью). Желание развиваться, коммуникативные навыки, эффективность. ",https://api.hh.ru/vacancies/118074914?host=hh.ru
118097076,Performance Test Engineer,"{'from': 5000, 'to': 0, 'currency': 'USD', 'gross': True}",Взаимодействие с командами разработки и DevOps: Совместная работа с <highlighttext>разработчиками</highlighttext> и инженерами DevOps для интеграции тестов в процесс разработки и...,"Шеринг знаний и обучение: Участие в обучении команды, проведение воркшопов и менторинг. Требования: Разработка методологий нагрузочного тестирования (МНТ): Опыт в...",https://api.hh.ru/vacancies/118097076?host=hh.ru
118115786,Administrative assistant,Зарплата не указана,"Your key area of responsibility will be to support with scheduling, meeting planning, meeting minutes, <highlighttext>developing</highlighttext> presentations, booking travel, handling...",Have a minimum of 4 years of relevant working experience within administration. Have university degree. Have strong communicational skills. ,https://api.hh.ru/vacancies/118115786?host=hh.ru
117449554,Senior python developer,Зарплата не указана,Разработка нового функционала и рефакторинг кодовой базы на проекте. Участие в разработке архитектуры приложений. Оптимизация архитектуры для повышения производительности и...,"Отличное знание python, asyncio. Опыт работы со следующими БД: PostgreSQL/MariaDB, MSSQL как плюс (структура таблиц, структура индексов, ACID). ",https://api.hh.ru/vacancies/117449554?host=hh.ru
117963868,Младший бренд-менеджер,"{'from': 80000, 'to': 100000, 'currency': 'RUR', 'gross': False}","Наполнять основной сайт технической и маркетинговой информацией, сотрудничать с <highlighttext>разработчиками</highlighttext>. Участвовать в организации маркетинговых кампаний и акций. Исследовать рынок и...",Уверенное владение Excel и умение быстро осваивать новые программы. Базовое представление о маркетинге и брендинге (опыт работы в маркетинге от...,https://api.hh.ru/vacancies/117963868?host=hh.ru
118002675,Разработчик C# MSSQL,Зарплата не указана,"Участвовать в разработке системы, интеграция со сторонними web-сервисами. - улучшать архитектуру проекта. - писать SQL запросы. - делать мелкие правки по Frontend. - ",Коммерческий опыт разработки на С# от 3 лет. - опыт работы с системами контроля исходного кода GIT. - Опыт работы с .NET...,https://api.hh.ru/vacancies/118002675?host=hh.ru
118121160,PHP-разработчик,"{'from': 70000, 'to': 125000, 'currency': 'RUR', 'gross': False}",Разработка и поддержка функционала на PHP. Участие в проектировании архитектуры и оптимизации кода. Интеграция с внешними сервисами и API. ,Опыт коммерческой разработки на PHP от 1 года. Умение работать с РСУБД (используем MySQL и PostgreSQL). Понимание принципов ООП и...,https://api.hh.ru/vacancies/118121160?host=hh.ru
118131269,Full-Stack разработчик,Зарплата не указана,Разрабатывать медицинскую платформу с нуля. Разрабатывать удобный и интуитивно понятный интерфейс. Проектировать и оптимизировать базы данных. Настраивать интеграции с внешними...,Интегрировать искусственный интеллект в систему. Опыт Full-Stack разработки (frontend + backend). Навыки работы с API и базами данных. ,https://api.hh.ru/vacancies/118131269?host=hh.ru
117515716,Project Manager (GameDev),Зарплата не указана,"Ведение бэклога, декомпозиция задач, определение сроков внедрения фичей и их соблюдение. Распределение задач в команде, контроль качества и сроков их...","Интерес в развитии команды и умение находить подход к каждому сотруднику (будь то художник или <highlighttext>разработчик</highlighttext>). Любовь к планированию, порядку...",https://api.hh.ru/vacancies/117515716?host=hh.ru
117525763,Python-разработчик,"{'from': 65000, 'to': 85000, 'currency': 'RUR', 'gross': False}",Разработка решений на базе нейросетей.,"Высшее техническое образование, также рассматриваем студентов последних курсов. Базовые знания Python, сетевых протоколов и построение сетей. Понимание принципов объектно-ориентированного...",https://api.hh.ru/vacancies/117525763?host=hh.ru
117945383,Бизнес-аналитик,"{'from': 30000000, 'to': 0, 'currency': 'UZS', 'gross': False}","Анализ бизнес-процессов компании, с целью выявления потребностей для автоматизации и оптимизации работы с клиентами (автодилеры и конечные покупатели автомобилей). ",Опыт работы на позиции бизнес-аналитика от 1 года (желателен опыт в проектах по внедрению CRM систем в автобизнесе). ,https://api.hh.ru/vacancies/117945383?host=hh.ru
117958285,Middle Project Manager,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': False}","Управлять командой специалистов: фронтенд- и бэкенд-<highlighttext>разработчиков</highlighttext>, дизайнеров, UX-проектировщиков, системных аналитиков, тестировщиков, DevOps-инженеров. Вести коммуникацию со всеми стейкхолдерами...","Уверенное владение английским языком на уровне B2-C1, обеспечивающее эффективную коммуникацию с международными клиентами. Сильные управленческие навыки, развитые...",https://api.hh.ru/vacancies/117958285?host=hh.ru
117959791,Редактор (PR),Зарплата не указана,"Искать инфоповоды внутри компании, работать с источниками (подбирать фактуру, статистику, аналитику в профильных источниках для материала). Разрабатывать и вести контент...",Опыт работы в компаниях-<highlighttext>разработчиках</highlighttext> программных продуктов будет преимуществом. Умение придумывать темы и создавать материалы о продуктах компании для бизнес...,https://api.hh.ru/vacancies/117959791?host=hh.ru
117971376,Оператор производственной линии,"{'from': 250000, 'to': 350000, 'currency': 'KZT', 'gross': True}",Изучить технологический процесс производства. Соблюдать технологию производства. Обеспечить чистоту рабочей территорий и оборудований. Выполнять планы производства. Придерживать высокого качества продукции.,Опыт работы на производственной линии не менее 3-х лет. Базовая знания гидравлической и пневматической системы. Ответственный. Целеустремлённый.,https://api.hh.ru/vacancies/117971376?host=hh.ru
118023014,Графический дизайнер (UI/UX),Зарплата не указана,"1. UX-компетенции. 2. Графический дизайн. Создание иконок, иллюстраций, промо-материалов для цифровых и печатных каналов. Проектирования пользовательских интерфейсов (UI...","Умение работать в команде с продукт-менеджерами, <highlighttext>разработчиками</highlighttext> и руководством. Способность аргументировать свои решения с опорой на логику и пользовательский...",https://api.hh.ru/vacancies/118023014?host=hh.ru
118073434,System Analyst,"{'from': 2800, 'to': 0, 'currency': 'USD', 'gross': False}","Поддержание общего видения продукта среди внутренних клиентов и команды <highlighttext>разработчиков</highlighttext>. Моделирование бизнес-процессов (BPMN, UML). Участие в мероприятиях по внутреннему...",Опыт в системном анализе от 2ух лет (fintech - будет плюсом). Понимание в области интеграции внешних систем. Практический опыт написания...,https://api.hh.ru/vacancies/118073434?host=hh.ru
117145826,Product manager,Зарплата не указана,Формировать и проверять гипотезы. Проверять и корректировать ценностное предложение через эксперименты и прототипы продуктов. Вести аналитику. Курировать технический переезд с...,"Навык проведения CustDev, опросов, UX-экспериментов, глубинных интервью. Навык управления кросс-функциональными командами (<highlighttext>разработчики</highlighttext>, аналитики, QA-инженеры) и смежными подразделениями...",https://api.hh.ru/vacancies/117145826?host=hh.ru
117190620,Системный аналитик,Зарплата не указана,"Анализ потребностей, постановка и декомпозиция задач <highlighttext>разработчикам</highlighttext>. Создание спецификаций на реализацию необходимого функционала и обновление документации по итогам разработки. ","Опыт работы системным аналитиком – от 3 лет. Опыт работы в проектах для банковской сферы (расчетные/учетные системы, ДБО и пр.). ",https://api.hh.ru/vacancies/117190620?host=hh.ru
118004397,Middle Backend Developer (PHP Laravel) / Бэкенд разработчик программист,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': False}","Разработка, тестирование и поддержка веб-приложений на базе фреймворка Laravel. - Проектирование и разработка новых проектов. - Поддержка и доработка существующих цифровых...","Опыт работы с Lavarel от 2-х лет и знание других фреймворков. - Уверенное знание языка PHP, HTML, CSS, JavaScript. - ",https://api.hh.ru/vacancies/118004397?host=hh.ru
118176614,РНР backend-разработчик,Зарплата не указана,Участие в проектировании архитектуры приложений и обсуждении технических решений. Взаимодействие с frontend-<highlighttext>разработчиками</highlighttext> для интеграции пользовательских интерфейсов. Обеспечение документации кода...,"...PHP, Laravel, PostgreSQL, Vue 3 (работа с готовыми компонентами), Docker, Git, API (JSON, XML). Будет преимуществом опыт руководства командой <highlighttext>разработчиков</highlighttext>.",https://api.hh.ru/vacancies/118176614?host=hh.ru
118197597,Веб-специалист в студию (React / NodeJS),"{'from': 30000, 'to': 0, 'currency': 'RUR', 'gross': False}",Разработка новых приложений / сайтов / видеоигр. Поддержка существующих проектов. Улучшение действующего ПО.,"Для фронтенда: React.js, MobX / Redux, + Next.js , либо React-Native. Для бэкенда: Node.js + Express , MySQL / PostgreSQL. Навыки работы с...",https://api.hh.ru/vacancies/118197597?host=hh.ru
115607934,"Инженер- тестировщик (web, mobile)",Зарплата не указана,"Отслеживание жизненного цикла дефектов ПО. Оптимизация процесса тестирования. Активное взаимодействие с аналитиками, <highlighttext>разработчиками</highlighttext>, тестировщиками, специалистами сопровождения, работа в Agile-команде..","Опыт работы с XML, JSON, Xpath, Regexp. Понимание гибких методологий разработки ПО. Умение пользоваться инструментами <highlighttext>разработчика</highlighttext> в браузере. ",https://api.hh.ru/vacancies/115607934?host=hh.ru
115931409,Программист-стажер 1C,"{'from': 85000, 'to': 250000, 'currency': 'KZT', 'gross': True}","...1С, IT-консалтинг и автоматизация бизнес-процессов. Программирование на платформе 1С. Тестирование доработок, выполненных другими <highlighttext>программистами</highlighttext>. Обновление конфигураций.",,https://api.hh.ru/vacancies/115931409?host=hh.ru
